,Unnamed: 0,instance_id,annotator_id,text,politeness,gender,race,age,occupation,education,split,scaled_rating
127,316,2426,6,"Will we be in a position to review our associate and analyst positions this weekend to determine if we can offer a job to Zach McCarroll as an analyst on the desk or in fundies?  Call me at the house, 713-528-1141.
 
Thanks,
Mike Grigsby",3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
128,318,303,6,I am in pretty bad shape for the foreseeable future which includes vacation. I will call you.,3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
129,322,375,6,"Lou- 
Can you help with this?  
Thanks, Kim.",5.0,Woman,Black or African American,18-24,Employed,College degree,train,1.3462898737225568
130,323,1908,6,"THIS IS AMAZING.  THE GUY MUST BE SMOKING CRACK COCAINE.  I AM SO GLAD THAT=
 I=20
DON'T HAVE TO LIVE IN A STATE THAT IS THIS F!#(@(* STUPID.  MAYBE WE SHOULD=
 ?GO AROUND IN THE NUDE TO KEEP COOL - PROBABLY RAISE THE THERMOSTAT ANOTHE=
R 5 ?DEGREES?????",1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
131,324,45,6,I'm not at all happy about this change in the schedule. I'm not tolerant of waiting.,2.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.0395700303461544
132,325,970,6,I was going to call to see if you were available. I wanted to inform you that I will be out of the office this afternoon after 2:00pm. I have the Ten shipper meeting to attend. ,5.0,Woman,Black or African American,18-24,Employed,College degree,train,1.3462898737225568
133,327,3214,6,"As you requested, here is the updated CP List.

- Kristine",4.0,Woman,Black or African American,18-24,Employed,College degree,train,0.5510032390329863
134,328,2073,6,"we went to tim's but it was pretty lame.  i felt like crap.  i am glad i 
didn't make that party, but i heard susan was russian dancing again.",1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
135,329,1987,6,"It was just a funny song making fun of Enron.  You didn't miss out on much.
I signed the offer letter last week, and we went through the orientation and filled out the piles of paperwork.  I won't have the new title and company name officially until the 8th I heard.  
What is up with you?  How's the car treating you?  Were you able to sell the maroon thing?
I'm house shopping now, I want to build one, just don't know where.  It is fun looking though.
Talk to you later,
KK",4.0,Woman,Black or African American,18-24,Employed,College degree,train,0.5510032390329863
136,330,1684,6,"I don't mean to be rude but I heard in high school your nickname was the ""virgin surgeon""",1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
137,332,1153,6,"Hello Jim,

There is A VIRUS IS BEING CIRCULATED WITH THE TITLE ""FD JOKE"".? DO NOT OPEN SUCH A

MESSAGE IF YOU SHOULD RECEIVE IT.

Have a great day.",4.0,Woman,Black or African American,18-24,Employed,College degree,train,0.5510032390329863
138,333,2828,6,when are we going to go get drinks with celeste's friend that is the hottie?,1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
139,336,3205,6,"here is another request for a direct EOL data feed.  We should figure out how 
we want to respond to such inquiries.  I have never heard of this company 
before.
Dave",3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
140,337,2152,6,did you burn the man?  are we having lunch?  are you famous now?,3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
141,339,2593,6,"

     Dear MJ,

     You and Kim should commute together you have such similar arrival times. 

     My address is 21 West Chestnut and it is between State and Dearborn streets. The doorman will show you the way to my apt. 

     Hugs and kisses,

     T.",5.0,Woman,Black or African American,18-24,Employed,College degree,train,1.3462898737225568
142,340,3535,6,"EPLF now declares a jihad on the SADIST infidels and the University
of Miami football team.  PS  Don't bother freezing our assets, Enron
all ready did that...
EPLF (Not Craig)",1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
143,341,1547,6,"What about this CEO  title,whatever it is you have made Enron what it is,still CEO or not,Still am proud of you Jeff.Love you Metin.Please have you decided yet about you being a president via the senate or governorship route",3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
144,343,2499,6,whatever.  i was fun!  you loved being with me.  what do you want me to do....eat my lunch naked.  that would be a gross sight,1.0,Woman,Black or African American,18-24,Employed,College degree,train,-1.8348566650357248
145,344,116,6,Sadly the press is bad because it is true. I have never seen more upsetting issues before.,3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
146,347,2167,6,"This year may be more fun. We are very lean and if our QB goes down or

doesn't perform, it will be a long year. It will definitely be more fun

however.

m",3.0,Woman,Black or African American,18-24,Employed,College degree,train,-0.24428339565658402
147,348,3449,6,"Enron,



My heart skipped a beat when I read ""Today is my last day..."". I thought you were leaving Enron. Thank goodness you are only moving to a different group. Congratulations and look forward to working with you in your new job!



Marie ",5.0,Woman,Black or African American,18-24,Employed,College degree,train,1.3462898737225568
148,349,3218,6,"Greetings! We have received the executed Confidentiality Agreement with the referenced

Counterparty dated May 12, 2000. Copies will be sent to Dave Samuels and

Teresa Smith. ",4.0,Woman,Black or African American,18-24,Employed,College degree,train,0.5510032390329863
149,350,827,7,"This is your internal competition.  If you have any dirt on any of these people please let Karen know.  Just kidding.
Tom",3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
150,351,3074,7,"Jeff, thanks for taking care of this.  We appreciate your help.
	Dale, would you let me know if everything looks OK in our systems for all three pipes?
	Thanks. Lynn",3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
151,352,2984,7,"Hi Everyone,
DON'T FORGET!  Catered dinners all this week!  From 7:30 - 8:15 pm in the
Wells Fargo Room.
Tonight's catered dinner features....drum roll...Mediterranean Delight!
See you there,
Diane",3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
152,355,2637,7,Hi there! I am still a bit upset that you chose celebrating Natalie's birthday over partying with me. perhaps we can get together this weekend. Friday night I will attend the office Christmas party; I will spend Saturday night in the hot tub with some random women. Would you be interested in joining me?,2.0,Man,White,18-24,Student,High school diploma or equivalent,train,-1.0395700303461544
153,358,2297,7,What are you implying with that comment?,2.0,Man,White,18-24,Student,High school diploma or equivalent,train,-1.0395700303461544
154,359,53,7,why are you staying with her parents?  won't that kill some of your fun?  how good was the deal?,2.0,Man,White,18-24,Student,High school diploma or equivalent,train,-1.0395700303461544
155,360,2870,7,"Chris:
Here is a draft copy of the list of companies that we are thinking about 
sending information to regarding the 2000 Peakers as well as the development 
sites.  Please let me or Don Miller know if you have any comments.  Thanks!
Ben",4.0,Man,White,18-24,Student,High school diploma or equivalent,train,0.5510032390329863
156,361,1004,7,Attached are the two PAA's for the above individuals.  I followed the recommendation of Ramona (for consistency purposes) and recommended at $250.  Let me know if you have any comments.,3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
157,362,2262,7,"(Again, I don't understand what the message is trying to convey, but I'll give it a whirl.  It just seems like a sarcastic rant.)



George Bush said taxes would be raised ""not over my dead body"".  Was this a malaprop, or did he mean taxes would rise during his lifetime?",3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
158,364,3261,7,"Good morning.



Please see the attached regarding the Delano draft regarding the conversation we just had with Leslie. If you have any questions about the option template I choose to use and if you feel that the draft does not satisfy Leslie's requests, please let me know so that I can make any needed changes.



Thank you and have a great day.



Sara",3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
159,365,362,7,Are we in on this conference call and do you know how long it is going for.,3.0,Man,White,18-24,Student,High school diploma or equivalent,train,-0.24428339565658402
160,366,1202,7,"I KNEW this would happen.  We have an Internet 101 class here at work
that I'm going to have to sign Eric up for.  Eric, maybe you'll have to
get ahold of our little Cozumel travel planner . . . what was his name??
You idiot.  Maybe we had better let Jen do it.
>",1.0,Man,White,18-24,Student,High school diploma or equivalent,train,-1.8348566650357248
